dim_Order_ID,dim_Order_Date,dim_Order_Quantity,dim_Sales,dim_Discount,dim_Ship_Mode,dim_Customer_Name,dim_Region,dim_Product_Category,dim_Product_Sub_Category,dim_Product_Name,dim_Age,dim_Gender,dim_Store_type,dim_Payment_Mode,last_purchase_date,m_days_since_last_purchase,m_avg_basket_size,dim_Income,m_Total_spending,dim_Season,m_prefered_category,m_cross_channel_shopping,dim_campaign_name,m_cost,m_loyality_points,m_satisfaction_score,dim_repeat_customer
4381,25-10-2015,16,6573.75,0.04,Delivery Truck,Rob Haberlin,Ontario,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,35,Female,Flagship store, E-wallet,30-01-2014,26,633,92184,39069.3685,Winter,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,39,9.6,1
4382,25-10-2015,10,225.09,0.02,Regular Air,Lena Creighton,Ontario,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock¨,70,Female,e-Shop, Cash,31-08-2014,26,420,60865,48460.135,Winter,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,48,9.6,1
4383,20-07-2015,14,302.4,0.04,Regular Air,Max Jones,Ontario,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",54,Female,Flagship store, E-wallet,25-12-2014,30,207,62470,29810.99,Spring,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,30,9.2,1
4384,20-07-2015,42,1083.37,0.03,Delivery Truck,Max Jones,Ontario,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",54,Female,e-Shop, E-wallet,21-10-2014,30,272,62470,29810.99,Winter,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,30,9.2,1
4385,20-07-2015,11,1736.26,0.01,Delivery Truck,Don Weiss,Ontario,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",63,Male,Off_Store, E-wallet,11-02-2014,11,524,97222,4208.048,Winter,Furniture,Yes,Partnership Campaign,42.64504226,4,8.6,1
4386,20-07-2015,5,477.76,0.04,Delivery Truck,Darrin Martin,Ontario,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,59,Female,Flagship store,Credit Card,24-09-2014,29,299,93466,2074.56,Summer,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,2,8.3,1
4387,27-10-2016,4,112.18,0.07,Regular Air,Darrin Martin,Ontario,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,59,Female,e-Shop,Credit Card,10-10-2015,29,383,93466,2074.56,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,2,8.3,1
4388,27-10-2016,30,164.78,0,Regular Air,Rob Haberlin,Ontario,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",35,Female,e-Shop, Cash,15-07-2014,26,835,92184,39069.3685,Winter,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,39,9.6,1
4389,20-11-2017,31,3077.731,0.05,Regular Air,Jim Sink,Ontario,Technology,Telephones and Communication,636,42,Female,TeleShop, Cash,19-03-2017,36,246,96578,33491.987,Rainy,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,33,9.1,1
4390,20-11-2017,27,217.68,0.08,Regular Air,Clytie Kelty,Ontario,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,70,Male,Off_Store, Cash,13-05-2016,26,556,71065,63189.95,Summer,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,63,9.4,1
4391,20-11-2017,23,7202.94,0.02,Delivery Truck,Clytie Kelty,Ontario,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,70,Male,Flagship store, Cash,03-08-2016,26,474,71065,63189.95,Winter,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,63,9.4,1
4392,20-11-2017,13,245.82,0.1,Express Air,Clytie Kelty,Ontario,Office Supplies,Paper,Xerox 1939,70,Male,TeleShop,Credit Card,13-01-2014,26,1407,71065,63189.95,Winter,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,63,9.4,1
4393,08-09-2016,45,15468.216,0.01,Delivery Truck,Jim Sink,Ontario,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,42,Female,e-Shop, E-wallet,19-02-2016,36,202,96578,33491.987,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,33,9.1,1
4394,08-09-2016,31,906.015,0.05,Regular Air,Pete Takahito,Ontario,Technology,Telephones and Communication,Accessory41,44,Female,TeleShop,Debit Card,11-06-2014,29,820,88329,8694.495,Rainy,Technology,Yes,Email Newsletter Promotion,364.2303981,9,8.8,1
4395,20-07-2014,29,81.1,0.06,Regular Air,Michael Dominguez,Ontario,Office Supplies,Pens & Art Supplies,Newell 343,26,Male,Flagship store, Cash,23-03-2014,25,119,63241,18670.6405,Rainy,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,19,9.5,1
4396,20-07-2014,3,604.576,0.03,Delivery Truck,Hallie Redmond,Ontario,Furniture,Tables,Chromcraft Rectangular Conference Tables,22,Male,Flagship store,Credit Card,01-03-2014,15,141,62255,11546.658,Spring,Furniture,Yes,Loyalty Program Campaign,562.9303721,12,9.1,1
4397,15-11-2016,6,128.56,0,Regular Air,Katrina Willman,Ontario,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,70,Male,Off_Store,Debit Card,04-10-2015,26,408,87830,25168.8965,Rainy,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,25,9.2,1
4398,07-07-2014,24,163.36,0.04,Regular Air,Steven Roelle,Ontario,Office Supplies,Paper,Xerox 21,23,Male,Flagship store, Cash,15-03-2014,27,114,78211,21108.3575,Winter,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,21,9.2,1
4399,07-07-2014,21,44.08,0.06,Express Air,Steven Roelle,Ontario,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",23,Male,e-Shop,Debit Card,25-01-2014,27,163,78211,21108.3575,Rainy,Office Supplies,Yes,Interactive Campaign,434.782767,21,9.2,1
4400,17-03-2016,4,1135.64,0.02,Delivery Truck,Steven Roelle,Ontario,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",23,Male,Off_Store,Debit Card,16-02-2016,27,30,78211,21108.3575,Winter,Office Supplies,Yes,Partnership Campaign,42.64504226,21,9.2,1
4401,17-03-2016,33,5154.009,0.03,Regular Air,Steven Roelle,Ontario,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,23,Male,Flagship store,Debit Card,24-11-2015,27,114,78211,21108.3575,Winter,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,21,9.2,1
4402,17-03-2016,16,4407.03,0.04,Delivery Truck,Rob Haberlin,Ontario,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,35,Female,Flagship store, E-wallet,05-11-2015,26,133,92184,39069.3685,Rainy,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,39,9.6,1
4403,26-12-2016,36,173.22,0.02,Regular Air,Rob Haberlin,Ontario,Office Supplies,Labels,Avery 508,35,Female,e-Shop,Credit Card,25-05-2016,26,215,92184,39069.3685,Winter,Office Supplies,Yes,Interactive Campaign,434.782767,39,9.6,1
4404,02-09-2014,41,782.05,0.08,Regular Air,Erica Hackney,Ontario,Furniture,Office Furnishings,Luxo Economy Swing Arm Lamp,77,Male,Flagship store, E-wallet,15-02-2014,37,199,71768,8608.35,Spring,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,9,8.3,1
4405,05-07-2015,41,162.51,0.09,Regular Air,John Castell,Ontario,Office Supplies,Binders and Binder Accessories,ACCOHIDE¨ Binder by Acco,50,Female,e-Shop, E-wallet,26-02-2014,21,494,82855,34824.3215,Summer,Office Supplies,Yes,Product Launch Campaign,54.60111891,35,9.4,1
4406,05-07-2015,3,561.43,0.07,Delivery Truck,John Castell,Ontario,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,50,Female,e-Shop, Cash,05-06-2014,21,395,82855,34824.3215,Summer,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,35,9.4,1
4407,20-11-2016,43,2251.497,0.09,Express Air,Benjamin Patterson,Ontario,Technology,Telephones and Communication,Talkabout T8367,31,Male,Off_Store, E-wallet,09-07-2016,16,134,76134,9358.5845,Summer,Technology,Yes,Cause Marketing Campaign,247.486618,9,9,0
4408,20-11-2016,44,324.2,0.02,Express Air,Maureen Fritzler,Ontario,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",69,Female,Off_Store,Credit Card,17-11-2015,32,369,95213,12873.3755,Summer,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,13,8.8,1
4409,20-11-2016,45,156.95,0.1,Regular Air,Maureen Fritzler,Ontario,Office Supplies,Rubber Bands,Rubber Band Ball,69,Female,TeleShop, E-wallet,24-01-2014,32,1031,95213,12873.3755,Summer,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,13,8.8,1
4410,06-05-2014,18,92.4,0.04,Express Air,Michael Dominguez,Ontario,Office Supplies,Envelopes,Ampad #10 Peel & Seel¨ Holiday Envelopes,26,Male,Off_Store, E-wallet,19-04-2014,25,17,63241,18670.6405,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,19,9.5,1
4411,06-05-2014,10,1004.89,0,Delivery Truck,Jessica Myrick,Ontario,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",38,Female,e-Shop,Credit Card,29-04-2014,26,7,97436,10295.92,Spring,Furniture,Yes,Email Newsletter Promotion,364.2303981,10,9,1
4412,21-06-2014,47,329.06,0.08,Regular Air,Jessica Myrick,Ontario,Furniture,Office Furnishings,"Master Caster Door Stop, Large Neon Orange",38,Female,e-Shop, Cash,18-01-2014,26,154,97436,10295.92,Winter,Furniture,Yes,Email Newsletter Promotion,364.2303981,10,9,1
4413,21-06-2014,47,4387.24,0.09,Regular Air,Jim Sink,Ontario,Office Supplies,Storage & Organization,Fellowes Stor/Drawer¨ Steel Plusª Storage Drawers,42,Female,Off_Store,Credit Card,27-01-2014,36,145,96578,33491.987,Summer,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,33,9.1,1
4414,21-06-2014,41,260.31,0.05,Regular Air,Jim Sink,Ontario,Office Supplies,Paper,Xerox 216,42,Female,e-Shop, Cash,03-04-2014,36,79,96578,33491.987,Rainy,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,33,9.1,1
4415,19-08-2017,48,7227.42,0.09,Delivery Truck,Mark Cousins,Ontario,Furniture,Tables,Hon Non-Folding Utility Tables,49,Male,e-Shop,Debit Card,04-08-2015,29,746,98187,70579.7275,Rainy,Furniture,Yes,Limited-Time Offer Campaign,335.3664671,71,9.6,1
4416,29-11-2014,39,1836.187,0.06,Regular Air,Mark Cousins,Ontario,Technology,Telephones and Communication,Accessory36,49,Male,TeleShop,Debit Card,30-09-2014,29,60,98187,70579.7275,Spring,Furniture,Yes,Partnership Campaign,42.64504226,71,9.6,1
4417,29-11-2014,8,121.74,0.01,Regular Air,John Castell,Ontario,Office Supplies,Binders and Binder Accessories,Avery Premier Heavy-Duty Binder with Round Locking Rings,50,Female,e-Shop, E-wallet,16-02-2014,21,286,82855,34824.3215,Summer,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,35,9.4,1
4418,09-04-2017,4,700.366,0,Regular Air,John Castell,Ontario,Technology,Telephones and Communication,3285,50,Female,e-Shop, Cash,01-02-2017,21,67,82855,34824.3215,Rainy,Office Supplies,Yes,Interactive Campaign,434.782767,35,9.4,1
4419,20-12-2014,48,92.25,0.07,Regular Air,Mark Cousins,Ontario,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",49,Male,TeleShop, Cash,08-05-2014,29,226,98187,70579.7275,Winter,Furniture,Yes,Cause Marketing Campaign,247.486618,71,9.6,1
4420,17-12-2014,24,475.9,0.02,Regular Air,Kalyca Meade,Ontario,Office Supplies,Paper,Xerox 1936,59,Female,Flagship store, Cash,29-06-2014,26,171,70625,1661.21,Summer,Office Supplies,Yes,Cause Marketing Campaign,247.486618,2,7.5,1
4421,17-11-2015,23,2296.76,0.01,Regular Air,Lena Creighton,Ontario,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,70,Female,TeleShop, E-wallet,10-09-2014,26,433,60865,48460.135,Summer,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,48,9.6,1
4422,04-03-2014,45,508.49,0.1,Express Air,Lena Creighton,Ontario,Furniture,Office Furnishings,Eldon¨ 500 Classª Desk Accessories,70,Female,TeleShop,Credit Card,03-03-2014,26,1,60865,48460.135,Spring,Office Supplies,Yes,Product Launch Campaign,54.60111891,48,9.6,1
4423,18-05-2017,17,204.07,0.08,Express Air,Michael Dominguez,Ontario,Office Supplies,Appliances,Staples 6 Outlet Surge,26,Male,Off_Store, E-wallet,30-05-2015,25,719,63241,18670.6405,Rainy,Office Supplies,Yes,Product Launch Campaign,54.60111891,19,9.5,1
4424,18-05-2017,48,112.16,0,Regular Air,Max Jones,Ontario,Furniture,Office Furnishings,Eldon¨ Wave Desk Accessories,54,Female,Off_Store, E-wallet,25-09-2016,30,235,62470,29810.99,Winter,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,30,9.2,1
4425,18-05-2017,12,34.41,0.05,Regular Air,Odella Nelson,Ontario,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,63,Female,e-Shop,Debit Card,19-07-2015,23,669,71057,13080.812,Summer,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,13,9.4,1
4426,18-05-2017,15,600.8,0.1,Regular Air,Max Jones,Ontario,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",54,Female,e-Shop,Credit Card,01-04-2017,30,47,62470,29810.99,Summer,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,30,9.2,1
4427,18-05-2017,19,3896.39,0.1,Regular Air,Clytie Kelty,Ontario,Furniture,Chairs & Chairmats,"Lifetime Advantageª Folding Chairs, 4/Carton",70,Male,Flagship store,Debit Card,03-07-2014,26,1050,71065,63189.95,Spring,Office Supplies,Yes,Content Marketing Campaign,24.21545054,63,9.4,1
4428,22-09-2017,11,773.74,0.02,Regular Air,Duane Benoit,Ontario,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,65,Male,Off_Store,Credit Card,06-09-2014,21,1112,80827,20368.3545,Summer,Technology,Yes,User-Generated Content Campaign,315.8348624,20,9.1,1
4429,21-03-2017,16,302.1325,0.02,Regular Air,Duane Benoit,Ontario,Technology,Telephones and Communication,Accessory25,65,Male,e-Shop,Credit Card,22-02-2014,21,1123,80827,20368.3545,Rainy,Technology,Yes,Email Newsletter Promotion,364.2303981,20,9.1,1
4430,14-09-2017,34,75.57,0.02,Regular Air,Max Jones,Ontario,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite¨ Recycled Pencils, Medium Soft, #2",54,Female,TeleShop, Cash,07-09-2016,30,372,62470,29810.99,Winter,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,30,9.2,1
4431,03-11-2016,45,16699.56,0.02,Delivery Truck,Mark Cousins,Ontario,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,49,Male,Flagship store,Debit Card,05-08-2015,29,456,98187,70579.7275,Spring,Furniture,Yes,User-Generated Content Campaign,315.8348624,71,9.6,1
4432,03-11-2016,40,21425.91,0.01,Delivery Truck,Max Jones,Ontario,Furniture,Chairs & Chairmats,Global Troyª Executive Leather Low-Back Tilter,54,Female,e-Shop, E-wallet,23-10-2016,30,11,62470,29810.99,Rainy,Office Supplies,Yes,Interactive Campaign,434.782767,30,9.2,1
4433,03-11-2016,20,5304.42,0.01,Delivery Truck,Gene McClure,Ontario,Furniture,Tables,Bevis Boat-Shaped Conference Table,80,Male,Flagship store,Credit Card,29-03-2016,24,219,79542,7686.2,Rainy,Office Supplies,Yes,Interactive Campaign,434.782767,8,8.8,1
4434,03-11-2016,16,1223.43,0.01,Delivery Truck,Denny Joy,Ontario,Furniture,Tables,KI Conference Tables,50,Male,Flagship store, E-wallet,25-04-2015,24,558,91132,23310.87,Spring,Office Supplies,Yes,Content Marketing Campaign,24.21545054,23,8.8,0
4435,03-11-2016,50,2018.68,0.1,Regular Air,Denny Joy,Ontario,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",50,Male,TeleShop,Credit Card,14-12-2015,24,325,91132,23310.87,Spring,Office Supplies,Yes,Email Newsletter Promotion,364.2303981,23,8.8,1
4436,03-05-2016,46,1477.572,0,Regular Air,Odella Nelson,Ontario,Technology,Telephones and Communication,Accessory31,63,Female,Flagship store,Debit Card,24-11-2015,23,161,71057,13080.812,Rainy,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,13,9.4,1
4437,03-05-2016,39,3842.99,0.04,Regular Air,John Castell,Ontario,Office Supplies,Storage & Organization,Fellowes Stor/Drawer¨ Steel Plusª Storage Drawers,50,Female,Flagship store,Debit Card,25-07-2014,21,648,82855,34824.3215,Spring,Office Supplies,Yes,Partnership Campaign,42.64504226,35,9.4,1
4438,03-05-2016,32,1587.16,0.09,Express Air,Clytie Kelty,Ontario,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,70,Male,e-Shop, Cash,02-05-2015,26,367,71065,63189.95,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,63,9.4,1
4439,27-12-2016,1,107.95,0.04,Regular Air,Benjamin Patterson,Ontario,Technology,Telephones and Communication,M70,31,Male,Off_Store,Credit Card,09-06-2015,16,567,76134,9358.5845,Summer,Technology,Yes,Loyalty Program Campaign,562.9303721,9,9,1
4440,27-12-2016,1,70.91,0.03,Regular Air,Michael Dominguez,Ontario,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,26,Male,e-Shop, Cash,18-07-2015,25,528,63241,18670.6405,Spring,Office Supplies,Yes,Interactive Campaign,434.782767,19,9.5,1
4441,22-07-2016,48,179.65,0.1,Regular Air,Michael Dominguez,Ontario,Office Supplies,Pens & Art Supplies,Newell 325,26,Male,e-Shop,Credit Card,22-04-2015,25,457,63241,18670.6405,Summer,Office Supplies,Yes,Partnership Campaign,42.64504226,19,9.5,1
4442,22-07-2016,24,113.43,0.09,Regular Air,Duane Benoit,Ontario,Furniture,Office Furnishings,"Eldon¨ 300 Classª Desk Accessories, Black",65,Male,Off_Store,Debit Card,07-02-2016,21,166,80827,20368.3545,Winter,Technology,Yes,Limited-Time Offer Campaign,335.3664671,20,9.1,1
4443,22-07-2016,15,2130.66,0.01,Delivery Truck,Michael Dominguez,Ontario,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",26,Male,e-Shop, E-wallet,25-08-2015,25,332,63241,18670.6405,Winter,Office Supplies,Yes,Cause Marketing Campaign,247.486618,19,9.5,1
4444,22-07-2016,7,51.27,0.06,Regular Air,Amy Cox,Ontario,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",66,Female,TeleShop, E-wallet,05-12-2014,24,595,74144,11448.06,Rainy,Office Supplies,Yes,Loyalty Program Campaign,562.9303721,11,9.5,1
4445,16-11-2014,7,53.29,0.01,Regular Air,Benjamin Patterson,Ontario,Office Supplies,Paper,Xerox 220,31,Male,TeleShop,Debit Card,18-03-2014,16,243,76134,9358.5845,Spring,Technology,Yes,Loyalty Program Campaign,562.9303721,9,9,1
4446,16-11-2014,22,399.64,0.04,Regular Air,Maureen Fritzler,Ontario,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,69,Female,e-Shop,Debit Card,28-07-2014,32,111,95213,12873.3755,Rainy,Office Supplies,Yes,Limited-Time Offer Campaign,335.3664671,13,8.8,1
4447,16-11-2014,41,277.35,0.02,Regular Air,Maureen Fritzler,Ontario,Office Supplies,Paper,Xerox 20,69,Female,e-Shop, E-wallet,16-06-2014,32,153,95213,12873.3755,Spring,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,13,8.8,1
4448,16-11-2014,20,1357.44,0.09,Delivery Truck,Mark Cousins,Ontario,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",49,Male,e-Shop,Credit Card,09-05-2014,29,191,98187,70579.7275,Spring,Furniture,Yes,Loyalty Program Campaign,562.9303721,71,9.6,1
4449,19-06-2015,12,507.44,0.05,Regular Air,Kalyca Meade,Ontario,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",59,Female,Off_Store, Cash,08-10-2014,26,254,70625,1661.21,Spring,Office Supplies,Yes,Social Media Influencer Campaign,366.3816254,2,7.5,1
4450,19-06-2015,36,4169.93,0.1,Express Air,Michael Dominguez,Ontario,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,26,Male,TeleShop, Cash,23-02-2014,25,481,63241,18670.6405,Rainy,Office Supplies,Yes,Partnership Campaign,42.64504226,19,9.5,1
4451,19-06-2015,2,289.73,0.04,Delivery Truck,Odella Nelson,Ontario,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,63,Female,Flagship store, Cash,03-01-2014,23,532,71057,13080.812,Summer,Office Supplies,Yes,Interactive Campaign,434.782767,13,9.4,1
4452,04-07-2016,4,757.11,0.07,Delivery Truck,Hallie Redmond,Ontario,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,22,Male,Flagship store,Debit Card,06-11-2015,15,241,62255,11546.658,Rainy,Furniture,Yes,Limited-Time Offer Campaign,335.3664671,12,9.1,1
4453,04-07-2016,24,8920.08,0,Regular Air,Lena Creighton,Ontario,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,70,Female,e-Shop, Cash,13-06-2014,26,752,60865,48460.135,Winter,Office Supplies,Yes,Cause Marketing Campaign,247.486618,48,9.6,1
4454,04-07-2016,49,188.7,0.07,Regular Air,Lena Creighton,Ontario,Office Supplies,Labels,Avery 506,70,Female,e-Shop,Credit Card,21-05-2015,26,410,60865,48460.135,Winter,Office Supplies,Yes,Product Launch Campaign,54.60111891,48,9.6,1
4455,04-07-2016,36,14358.64,0.03,Delivery Truck,Lena Creighton,Ontario,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,70,Female,Off_Store, E-wallet,25-07-2015,26,345,60865,48460.135,Spring,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,48,9.6,1
4456,03-09-2015,7,345.37,0.01,Regular Air,Clytie Kelty,Ontario,Office Supplies,Paper,Xerox 1937,70,Male,TeleShop,Credit Card,19-04-2014,26,502,71065,63189.95,Winter,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,63,9.4,1
4457,03-09-2015,8,105.95,0.01,Regular Air,Odella Nelson,Ontario,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,63,Female,Off_Store, Cash,20-05-2014,23,471,71057,13080.812,Summer,Office Supplies,Yes,User-Generated Content Campaign,315.8348624,13,9.4,1
